Bus,MessageID,Message,MessageLength,Time
0,0x121,0x0e26f70000000001,8,0.02447795867919922
130,0x121,0x0e26f70000000001,8,0.02454686164855957
0,0x122,0xff01000034333434,8,0.024570703506469727
130,0x122,0xff01000034333434,8,0.02459120750427246
0,0x123,0xe102000000000035,8,0.024611473083496094
130,0x123,0xe102000000000035,8,0.024631261825561523
0,0x124,0x00000a0000000000,8,0.02465081214904785
130,0x124,0x00000a0000000000,8,0.024669170379638672
0,0x146,0x68a56c1004050000,8,0.024694442749023438
130,0x146,0x68a56c1004050000,8,0.024713754653930664
0,0x147,0x01047d0080960200,8,0.02473139762878418
130,0x147,0x01047d0080960200,8,0.0247499942779541
0,0x148,0x0000530030634005,8,0.02476811408996582
130,0x148,0x0000530030634005,8,0.02478623390197754
0,0x149,0x005300c800000000,8,0.02480292320251465
130,0x149,0x005300c800000000,8,0.024820804595947266
0,0x19b,0x1158060000e40000,8,0.02483820915222168
130,0x19b,0x1158060000e40000,8,0.024856090545654297
0,0x19c,0x4020000000000b09,8,0.024872541427612305
130,0x19c,0x4020000000000b09,8,0.024890661239624023
0,0x19d,0x0010000100000000,8,0.024907827377319336
0,0x19e,0x1500000000320000,8,0.024925708770751953
130,0x19d,0x0010000100000000,8,0.024943828582763672
130,0x19e,0x1500000000320000,8,0.024960756301879883
0,0x36,0xc3590c0100002101,8,0.0249788761138916
130,0x36,0xc3590c0100002101,8,0.024997234344482422
0,0x37,0x2600001000400000,8,0.025014877319335938
0,0x38,0x02010000f03982d4,8,0.02503204345703125
130,0x37,0x2600001000400000,8,0.025049686431884766
130,0x38,0x02010000f03982d4,8,0.025066852569580078
0,0x39,0x0900000000000000,8,0.025084257125854492
130,0x39,0x0900000000000000,8,0.025101900100708008
0,0x10b,0x0ae9fc0000000001,8,0.02512049674987793
130,0x10b,0x0ae9fc0000000001,8,0.025136232376098633
0,0xff,0xcb10000000000200,8,0.02515387535095215
0,0x10c,0xff01000034333434,8,0.025170087814331055
130,0xff,0xcb10000000000200,8,0.02518606185913086
0,0x384,0xf82c010101ff0011,8,0.025203466415405273
130,0x10c,0xff01000034333434,8,0.025220632553100586
0,0x10d,0xe002000000000035,8,0.025238752365112305
130,0x384,0xf82c010101ff0011,8,0.02525496482849121
0,0x394,0x2a221a4900000000,8,0.025272607803344727
130,0x10d,0xe002000000000035,8,0.02528834342956543
0,0x10e,0x0000300000000000,8,0.02530646324157715
130,0x394,0x2a221a4900000000,8,0.025322675704956055
0,0x3c3,0x4510313036000000,8,0.02534008026123047
130,0x10e,0x0000300000000000,8,0.025356292724609375
0,0x42a,0x1c33000400100000,8,0.025372982025146484
130,0x3c3,0x4510313036000000,8,0.025390148162841797
0,0x3e0,0x6ae0010000000000,8,0.0254056453704834
130,0x42a,0x1c33000400100000,8,0.025423049926757812
0,0x3e5,0x6910000000000000,8,0.025445938110351562
130,0x3e0,0x6ae0010000000000,8,0.02546381950378418
0,0x41a,0x9540120000000000,8,0.025481224060058594
130,0x3e5,0x6910000000000000,8,0.025498628616333008
0,0x3e6,0x7f00000000000000,8,0.025516033172607422
130,0x41a,0x9540120000000000,8,0.025533199310302734
0,0x41b,0xbe70000000000000,8,0.02554941177368164
130,0x3e6,0x7f00000000000000,8,0.025567054748535156
0,0x41c,0x5090e00000000000,8,0.02558422088623047
130,0x41b,0xbe70000000000000,8,0.025600671768188477
0,0x422,0x9500010000000400,8,0.025619029998779297
130,0x41c,0x5090e00000000000,8,0.02563643455505371
130,0x422,0x9500010000000400,8,0.025654077529907227
0,0x432,0x0320020000000000,8,0.025673627853393555
130,0x432,0x0320020000000000,8,0.025690317153930664
0,0x435,0x4b300040000000ff,8,0.025707483291625977
130,0x435,0x4b300040000000ff,8,0.025723695755004883
0,0x442,0xce20118100000000,8,0.025740861892700195
130,0x442,0xce20118100000000,8,0.0257568359375
0,0x444,0x9e50000000000000,8,0.025774240493774414
130,0x444,0x9e50000000000000,8,0.025791406631469727
0,0x445,0x77a0000000000018,8,0.025809049606323242
130,0x445,0x77a0000000000018,8,0.02582526206970215
0,0x464,0xc5c0f0ff387f0500,8,0.025841951370239258
130,0x464,0xc5c0f0ff387f0500,8,0.025858402252197266
2,0x487,0x0000000000000000,8,0.025876283645629883
128,0x487,0x0000000000000000,8,0.025894641876220703
2,0x642,0x0000000000000000,8,0.02591085433959961
128,0x642,0x0000000000000000,8,0.025928497314453125
0,0x419,0x3fc018d59d886f00,8,0.025945186614990234
130,0x419,0x3fc018d59d886f00,8,0.02596282958984375
0,0x2d6,0xd3ea720000000000,8,0.025978803634643555
0,0x2eb,0xb790720b04010000,8,0.02599644660949707
130,0x2d6,0xd3ea720000000000,8,0.026014089584350586
0,0x2d7,0x0000000003000000,8,0.0260312557220459
130,0x2eb,0xb790720b04010000,8,0.026047468185424805
