Bus,MessageID,Message,MessageLength,Time
128,0x4df,0xff030c3f00000000,8,0.043230295181274414
2,0x4e7,0x0030000000006000,8,0.045755863189697266
128,0x4e7,0x0030000000006000,8,0.04584097862243652
2,0x4e8,0xffffff05ffffff00,8,0.04586505889892578
128,0x4e8,0xffffff05ffffff00,8,0.04588890075683594
2,0x4e9,0x1200003400005000,8,0.05091738700866699
128,0x4e9,0x1200003400005000,8,0.050981998443603516
2,0x4ea,0x6700008900000000,8,0.05103015899658203
128,0x4ea,0x6700008900000000,8,0.051056861877441406
2,0x4eb,0x1090352b00000000,8,0.05108165740966797
128,0x4eb,0x1090352b00000000,8,0.05110645294189453
2,0x4ec,0x0000000000000000,8,0.05144071578979492
128,0x4ec,0x0000000000000000,8,0.05147814750671387
2,0x4ed,0x0000000000ffff1f,8,0.05150246620178223
128,0x4ed,0x0000000000ffff1f,8,0.051526784896850586
2,0x4ee,0xffff000000000000,8,0.05155014991760254
128,0x4ee,0xffff000000000000,8,0.051573753356933594
2,0x4ef,0x590800002b140000,8,0.051595449447631836
128,0x4ef,0x590800002b140000,8,0.05161929130554199
2,0x63d,0x00c0000000000000,8,0.05164051055908203
128,0x63d,0x00c0000000000000,8,0.05166220664978027
2,0x63e,0xffffffffffffffff,8,0.05222511291503906
128,0x63e,0xffffffffffffffff,8,0.05228400230407715
2,0x63f,0x00ff00c0ff000000,8,0.05230879783630371
128,0x63f,0x00ff00c0ff000000,8,0.05233359336853027
2,0x640,0xffffff00ffffff00,8,0.05235600471496582
128,0x640,0xffffff00ffffff00,8,0.05238032341003418
2,0x641,0xffffffff0fffffff,8,0.05240297317504883
128,0x641,0xffffffff0fffffff,8,0.05242562294006348
2,0x646,0x0000000000000000,8,0.05252552032470703
128,0x646,0x0000000000000000,8,0.052550554275512695
0,0x401,0x7900100000000000,8,0.05257368087768555
130,0x401,0x7900100000000000,8,0.05259895324707031
0,0x516,0x610200000000ffff,8,0.052655696868896484
130,0x516,0x610200000000ffff,8,0.053423166275024414
0,0x36f,0x2541050000000000,8,0.05354022979736328
130,0x36f,0x2541050000000000,8,0.053682804107666016
0,0x37f,0x1c40522441030000,8,0.053713321685791016
130,0x37f,0x1c40522441030000,8,0.05373978614807129
0,0x419,0x253014d2c5646f00,8,0.053763389587402344
130,0x419,0x253014d2c5646f00,8,0.053789615631103516
0,0xff,0xcb10000000000200,8,0.053813934326171875
130,0xff,0xcb10000000000200,8,0.053838253021240234
0,0x394,0x2a221a4900000000,8,0.05386209487915039
130,0x394,0x2a221a4900000000,8,0.0543975830078125
0,0x3c3,0x4510313036000000,8,0.054859161376953125
130,0x3c3,0x4510313036000000,8,0.0551755428314209
0,0x3e0,0x2d00140000000000,8,0.05520510673522949
130,0x3e0,0x2d00140000000000,8,0.055229902267456055
0,0x3e5,0x6910000000000000,8,0.05525350570678711
130,0x3e5,0x6910000000000000,8,0.0552976131439209
0,0x3e6,0x7f00000000000000,8,0.05532121658325195
0,0x41a,0x7660100000000000,8,0.05534696578979492
130,0x3e6,0x7f00000000000000,8,0.05537009239196777
130,0x41a,0x7660100000000000,8,0.05584001541137695
0,0x41b,0xbe70000000000000,8,0.05607318878173828
130,0x41b,0xbe70000000000000,8,0.0561065673828125
0,0x41c,0x5090e00000000000,8,0.056131839752197266
130,0x41c,0x5090e00000000000,8,0.056154727935791016
0,0x422,0x9500010000000400,8,0.056179046630859375
130,0x422,0x9500010000000400,8,0.05620288848876953
0,0x432,0x0320020000000000,8,0.056226491928100586
130,0x432,0x0320020000000000,8,0.05624866485595703
0,0x435,0x4b300040000000ff,8,0.056272268295288086
130,0x435,0x4b300040000000ff,8,0.05629682540893555
0,0x464,0xc5c0f0ff387f0500,8,0.056319475173950195
130,0x464,0xc5c0f0ff387f0500,8,0.056342124938964844
0,0x442,0xce20118100000000,8,0.0563657283782959
130,0x442,0xce20118100000000,8,0.056387901306152344
0,0x444,0x9e50000000000000,8,0.05641007423400879
130,0x444,0x9e50000000000000,8,0.056433677673339844
0,0x445,0xd020000000040018,8,0.05645608901977539
130,0x445,0xd020000000040018,8,0.056479692459106445
0,0x405,0xec70000000000000,8,0.05653643608093262
130,0x405,0xec70000000000000,8,0.05656623840332031
0,0x410,0x0430363c5768ffff,8,0.05678749084472656
130,0x410,0x0430363c5768ffff,8,0.05681943893432617
0,0x413,0x8575000000000000,8,0.05684328079223633
0,0x411,0xddb1100010044404,8,0.056868791580200195
130,0x413,0x8575000000000000,8,0.05689263343811035
0,0x414,0xd530000008000000,8,0.056916236877441406
130,0x411,0xddb1100010044404,8,0.056938886642456055
0,0x412,0x7d80000000000000,8,0.05696225166320801
130,0x414,0xd530000008000000,8,0.05698561668395996
0,0x416,0x5500000000000000,8,0.05700802803039551
130,0x412,0x7d80000000000000,8,0.05727648735046387
130,0x416,0x5500000000000000,8,0.05730152130126953
0,0x417,0x3000000000000000,8,0.05732440948486328
130,0x417,0x3000000000000000,8,0.057347774505615234
0,0x418,0x87600000100c0000,8,0.05738711357116699
130,0x418,0x87600000100c0000,8,0.05741167068481445
0,0x19b,0x01f3a60000d40000,8,0.05758810043334961
130,0x19b,0x01f3a60000d40000,8,0.05761861801147461
0,0x19c,0x0000000000000b09,8,0.057703256607055664
130,0x19c,0x0000000000000b09,8,0.05772972106933594
0,0x19d,0x0010000100000000,8,0.05789923667907715
130,0x19d,0x0010000100000000,8,0.057927608489990234
0,0x19e,0x2300000000320000,8,0.05795121192932129
130,0x19e,0x2300000000320000,8,0.05797433853149414
0,0x419,0x0c4014d2f1646f00,8,0.0579986572265625
130,0x419,0x0c4014d2f1646f00,8,0.05802416801452637
0,0x419,0xc25078d2f1646f00,8,0.05804920196533203
130,0x419,0xc25078d2f1646f00,8,0.05946779251098633
2,0x487,0x0000000000000000,8,0.05967235565185547
128,0x487,0x0000000000000000,8,0.05979323387145996
2,0x642,0x0000000000000000,8,0.06038951873779297
128,0x642,0x0000000000000000,8,0.0604550838470459
0,0x19b,0x0c35ab0000d40000,8,0.06048321723937988
130,0x19b,0x0c35ab0000d40000,8,0.060514211654663086
0,0x19c,0x0000000000000b09,8,0.06053972244262695
130,0x19c,0x0000000000000b09,8,0.06056666374206543
0,0x19d,0x0010000100000000,8,0.0605931282043457
130,0x19d,0x0010000100000000,8,0.060617685317993164
0,0x19e,0x2300000000320000,8,0.06087040901184082
130,0x19e,0x2300000000320000,8,0.060915231704711914
2,0x643,0x00fcffffffff0300,8,0.060941457748413086
128,0x643,0x00fcffffffff0300,8,0.061054229736328125
0,0x561,0x631200000000ffff,8,0.061087608337402344
130,0x561,0x631200000000ffff,8,0.061113834381103516
0,0x36f,0x9c51050000000000,8,0.06114053726196289
130,0x36f,0x9c51050000000000,8,0.06116652488708496
0,0x37f,0xa550522441030000,8,0.06119251251220703
130,0x37f,0xa550522441030000,8,0.061426401138305664
0,0x419,0xc25078d2f1646f00,8,0.06145882606506348
130,0x419,0xc25078d2f1646f00,8,0.06148481369018555
0,0x33b,0xc160110000000000,8,0.061510562896728516
130,0x33b,0xc160110000000000,8,0.06153583526611328
0,0x33c,0x00000000f0000000,8,0.061560869216918945
0,0x356,0x9ecf080000000000,8,0.06158900260925293
130,0x33c,0x00000000f0000000,8,0.061614274978637695
0,0x33d,0x0000000000000000,8,0.06163978576660156
130,0x356,0x9ecf080000000000,8,0.06181526184082031
0,0x357,0x00000000004b4d48,8,0.0618438720703125
130,0x33d,0x0000000000000000,8,0.06186985969543457
0,0x33e,0x0000000000000000,8,0.061895132064819336
2,0x4a3,0xfffffffbfeff0000,8,0.06194186210632324
0,0x358,0x3541454d5237334f,8,0.06196737289428711
130,0x357,0x00000000004b4d48,8,0.062150001525878906
128,0x4a3,0xfffffffbfeff0000,8,0.06218123435974121
2,0x4a4,0xffffff0000000000,8,0.062279462814331055
0,0x359,0x514f34524a353300,8,0.06230783462524414
130,0x33e,0x0000000000000000,8,0.06233382225036621
128,0x4a4,0xffffff0000000000,8,0.062358856201171875
130,0x358,0x3541454d5237334f,8,0.06238436698913574
130,0x359,0x514f34524a353300,8,0.0625619888305664
0,0x19b,0x71f0b00000d40000,8,0.0625910758972168
130,0x19b,0x71f0b00000d40000,8,0.06261634826660156
0,0x19c,0x0000000000000b09,8,0.06264162063598633
130,0x19c,0x0000000000000b09,8,0.0626683235168457
0,0x19d,0x0010000100000000,8,0.06269359588623047
130,0x19d,0x0010000100000000,8,0.06271839141845703
0,0x19e,0x2300000000320000,8,0.06288814544677734
130,0x19e,0x2300000000320000,8,0.06291699409484863
0,0x419,0x876078d20d656f00,8,0.0629422664642334
130,0x419,0x876078d20d656f00,8,0.06296801567077637
0,0x448,0x7f00000000000000,8,0.06299328804016113
130,0x448,0x7f00000000000000,8,0.0630185604095459
0,0x3aa,0xff00000054000000,8,0.06304359436035156
130,0x3aa,0xff00000054000000,8,0.06321382522583008
0,0x419,0xc470b0d20d656f00,8,0.06324410438537598
130,0x419,0xc470b0d20d656f00,8,0.06361818313598633
0,0x30b,0x3547120004000000,8,0.06365156173706055
130,0x30b,0x3547120004000000,8,0.06367921829223633
0,0x30c,0x00000c002c00a00f,8,0.0637056827545166
130,0x30c,0x00000c002c00a00f,8,0.06373143196105957
0,0x30d,0x0000000032000000,8,0.06375718116760254
2,0x4f0,0x4a12352c501a0102,8,0.06392788887023926
0,0x30e,0x0000000521000000,8,0.06395745277404785
130,0x30d,0x0000000032000000,8,0.06398296356201172
0,0x2bf,0xffffff0000000000,8,0.06400942802429199
130,0x30e,0x0000000521000000,8,0.06403470039367676
128,0x4f0,0x4a12352c501a0102,8,0.06406044960021973
130,0x2bf,0xffffff0000000000,8,0.06408572196960449
0,0x47f,0xffffffffffffffff,8,0.06425642967224121
130,0x47f,0xffffffffffffffff,8,0.0642862319946289
0,0x653,0x0a190301022a0000,8,0.06431269645690918
130,0x653,0x0a190301022a0000,8,0.06433820724487305
2,0x563,0x650200000000ffff,8,0.06436371803283691
128,0x563,0x650200000000ffff,8,0.06438946723937988
0,0x19b,0x0edcb50000d40000,8,0.0645747184753418
130,0x19b,0x0edcb50000d40000,8,0.0646054744720459
0,0x19c,0x0000000000000b09,8,0.06463050842285156
130,0x19c,0x0000000000000b09,8,0.06465625762939453
0,0x19d,0x0010000100000000,8,0.06474828720092773
130,0x19d,0x0010000100000000,8,0.06477642059326172
0,0x19e,0x2300000000320000,8,0.06480169296264648
130,0x19e,0x2300000000320000,8,0.06497955322265625
0,0x495,0x4900000000000000,8,0.06501102447509766
130,0x495,0x4900000000000000,8,0.06503772735595703
2,0xc5,0x0000000000000000,8,0.0650629997253418
128,0xc5,0x0000000000000000,8,0.06508874893188477
2,0x244,0xffffffffffffffff,8,0.06511402130126953
128,0x244,0xffffffffffffffff,8,0.0651397705078125
2,0x4b4,0x0000c03f00000000,8,0.06531286239624023
128,0x4b4,0x0000c03f00000000,8,0.06534385681152344
2,0x4b5,0x0800f00700000000,8,0.06536984443664551
128,0x4b5,0x0800f00700000000,8,0.06541657447814941
2,0x4b7,0x0800f00700000000,8,0.06544160842895508
128,0x4b7,0x0800f00700000000,8,0.06546759605407715
2,0x4ca,0x0000000000000000,8,0.06564164161682129
128,0x4ca,0x0000000000000000,8,0.06567192077636719
2,0x4cc,0x0800000600000300,8,0.06569790840148926
128,0x4cc,0x0800000600000300,8,0.0660247802734375
2,0x4ce,0xfec3ffffffffffff,8,0.06613707542419434
128,0x4ce,0xfec3ffffffffffff,8,0.06637167930603027
2,0x4d7,0x0302000000000000,8,0.06641721725463867
128,0x4d7,0x0302000000000000,8,0.06644558906555176
2,0x4d8,0x4110f0f040f21ecc,8,0.06647157669067383
128,0x4d8,0x4110f0f040f21ecc,8,0.0664987564086914
2,0x4dd,0x0000000008000000,8,0.06652522087097168
128,0x4dd,0x0000000008000000,8,0.06660890579223633
2,0x4df,0xff030c3f00000000,8,0.06669068336486816
128,0x4df,0xff030c3f00000000,8,0.06691861152648926
2,0x4e7,0x0030000000006000,8,0.06695389747619629
128,0x4e7,0x0030000000006000,8,0.06697916984558105
2,0x4e8,0xffffff05ffffff00,8,0.06700468063354492
128,0x4e8,0xffffff05ffffff00,8,0.06702923774719238
2,0x4e9,0x1200003400005000,8,0.06705498695373535
128,0x4e9,0x1200003400005000,8,0.06707978248596191
2,0x4ea,0x6700008900000000,8,0.0671384334564209
128,0x4ea,0x6700008900000000,8,0.06746077537536621
2,0x4eb,0x1090352b00000000,8,0.06751489639282227
128,0x4eb,0x1090352b00000000,8,0.06754398345947266
2,0x4ec,0x0000000000000000,8,0.06757187843322754
128,0x4ec,0x0000000000000000,8,0.06759762763977051
2,0x4ed,0x0000000000ffff1f,8,0.067626953125
128,0x4ed,0x0000000000ffff1f,8,0.06783366203308105
2,0x4ee,0xffff000000000000,8,0.06787323951721191
128,0x4ee,0xffff000000000000,8,0.06789898872375488
2,0x4ef,0x590800002b140000,8,0.06792330741882324
128,0x4ef,0x590800002b140000,8,0.06794857978820801
