Bus,MessageID,Message,MessageLength,Time
0,0x30b,0x42e4ec0004000000,8,0.02726459503173828
0,0x30c,0x00000e002c00a00f,8,0.027322769165039062
0,0x30d,0x0000000032000000,8,0.02734375
0,0x30e,0x00002805200000fe,8,0.027359724044799805
0,0x321,0xc7feec4000000000,8,0.027375221252441406
0,0x322,0x000000000000000f,8,0.02739095687866211
0,0x323,0x0000000000000000,8,0.027405738830566406
0,0x324,0x0000000000000000,8,0.0274200439453125
0,0x419,0x36901de111846700,8,0.027434110641479492
0,0x56,0xbd1f2f0d2d00e5ec,8,0.02745795249938965
0,0x57,0xf90ef50e00000063,8,0.027472972869873047
0,0x58,0x0000000000000000,8,0.027487516403198242
0,0x59,0x0000000000000000,8,0.027501821517944336
0,0x61,0x1c250a0000000000,8,0.027515411376953125
0,0x36,0x2d943e5100002505,8,0.027529478073120117
0,0x37,0x0000001000400000,8,0.027544260025024414
0,0x38,0x04000000f03996d4,8,0.027557373046875
0,0x39,0x0000000000000000,8,0.027571678161621094
0,0xf6,0xb4973e3446000000,8,0.027585506439208984
0,0x62,0x0202000240ff00ff,8,0.02760004997253418
0,0xf7,0x0000001500000000,8,0.027614355087280273
0,0x63,0x000005000008fd00,8,0.027628183364868164
0,0xf8,0x0000000000000000,8,0.027642488479614258
0,0x64,0x00000004fffa0000,8,0.02765631675720215
0,0xf9,0x010000fafaffff40,8,0.027670621871948242
0,0x66,0x492d0a0000000011,8,0.02768397331237793
0,0x246,0x3a672f2000000000,8,0.027698516845703125
0,0x67,0x0100000000000004,8,0.027713537216186523
0,0x247,0x0000000000000000,8,0.027727127075195312
0,0x68,0x00000000ffff0000,8,0.027741432189941406
0,0x248,0x0000000000000000,8,0.027755260467529297
0,0x69,0x0000000000000000,8,0.02776932716369629
0,0x126,0xfc49335507000700,8,0.027783870697021484
0,0x6f,0x41d50a0000000000,8,0.02779841423034668
0,0x127,0x0000000000000000,8,0.027812957763671875
0,0xa1,0x9b5f0a0902020000,8,0.02782750129699707
0,0x249,0x0000000000000000,8,0.02784132957458496
0,0xa2,0x0000000000000000,8,0.027856111526489258
0,0x251,0xbdecea0000000000,8,0.027870655059814453
0,0xa3,0x0040010000000000,8,0.027884483337402344
0,0x252,0x0000000003000000,8,0.027899503707885742
0,0x276,0xa28e2f0000000000,8,0.02791428565979004
0,0x253,0x0000003a39008032,8,0.027928590774536133
0,0x277,0xff01ff0000000000,8,0.027942895889282227
0,0x278,0x0000000000a50000,8,0.027958154678344727
0,0x279,0x0000000000000000,8,0.027972698211669922
0,0x4b,0x7bdb330000000800,8,0.027989625930786133
0,0x4c,0x1680497f06805200,8,0.02800464630126953
0,0x4d,0x3939383644590000,8,0.028019189834594727
0,0x4e,0x2a80839e00000000,8,0.028033733367919922
0,0x2ab,0xdae2edffff000000,8,0.028046846389770508
0,0x2ac,0x00ffff0000400000,8,0.028060436248779297
0,0x2ad,0x00010000ffffff0f,8,0.028530597686767578
0,0x2ae,0x0100ff3f01010000,8,0.028564453125
0,0x2b6,0x0273ed0100000040,8,0.02857828140258789
0,0x2b7,0x9c004a0000040000,8,0.028591632843017578
0,0x2b8,0xc808080000000000,8,0.02860403060913086
0,0x2b9,0x0a00000000000000,8,0.02862071990966797
0,0x419,0x20a016e111846700,8,0.02863597869873047
0,0x161,0x6f31a10300000002,8,0.028650760650634766
0,0x11b,0xddd142058008a802,8,0.028665781021118164
0,0x1e1,0xa68ada0700000000,8,0.02868032455444336
0,0x11c,0x0005200022000101,8,0.028695106506347656
0,0x1e2,0x0000000000000000,8,0.028709888458251953
0,0x12b,0x9a2b420600000800,8,0.028726577758789062
0,0x12c,0x0000010000640000,8,0.028740882873535156
0,0x162,0xfffc010000000000,8,0.028754711151123047
0,0x1e6,0x3622d40200000000,8,0.028769731521606445
0,0x36f,0x89b1010000000000,8,0.02878284454345703
0,0x1bb,0x0438d4020000000a,8,0.02879786491394043
0,0x1e7,0x0000220320010000,8,0.028812408447265625
0,0x1bc,0x3200000002000000,8,0.028827428817749023
0,0x37f,0x3ab0522441020000,8,0.02884221076965332
0,0x1bd,0x0000000000000000,8,0.028856754302978516
0,0x3bb,0x165b39010d000000,8,0.028871774673461914
0,0x3bc,0x0000000000000000,8,0.028886079788208008
0,0x3bd,0x0000000000000000,8,0.02890324592590332
0,0x3be,0x0000000000000000,8,0.02891707420349121
0,0x91,0x7c23ea0000000000,8,0.028931856155395508
0,0x92,0x0000000000000000,8,0.028946399688720703
0,0x93,0x0000000000000000,8,0.0289614200592041
0,0x94,0x0000000000000000,8,0.028975248336791992
0,0x146,0x76dd921004010000,8,0.028990983963012695
0,0x147,0x00047d0040000000,8,0.029006242752075195
0,0x148,0x0000000000614005,8,0.02902054786682129
0,0xeb,0x127f341001410000,8,0.029035568237304688
0,0x149,0x0000000000000000,8,0.029050588607788086
0,0xec,0x00080f1000000001,8,0.029065847396850586
0,0x10b,0xc24f2e0000000005,8,0.029079198837280273
0,0xed,0x5307000000000000,8,0.029093503952026367
0,0x10c,0xfff9e71f33333332,8,0.02910757064819336
0,0x1b1,0xcb39920072000000,8,0.029121875762939453
0,0x10d,0xe102000000000135,8,0.029135942459106445
0,0x1b2,0x2300040e10025299,8,0.029150009155273438
0,0x10e,0x00000a0000c0ab57,8,0.029164552688598633
0,0x1a1,0x5bbba1fef77f6400,8,0.029198884963989258
0,0x121,0xe6232e0000000005,8,0.02921438217163086
0,0x1a2,0x00000000000c0000,8,0.02922844886779785
0,0x122,0xffd9671f33333433,8,0.02924346923828125
0,0x1a3,0xfff33f0000000000,8,0.029258012771606445
0,0x123,0xe002000000000135,8,0.029271841049194336
0,0x1a4,0xfe07000000000000,8,0.02928614616394043
0,0x124,0x00000a0000002040,8,0.02929997444152832
0,0x1b3,0x10170000666d736b,8,0.02931380271911621
0,0x2b1,0x72f3750000000000,8,0.029328107833862305
0,0x1b4,0x6e6e170000400000,8,0.0293426513671875
0,0x2b2,0x0000000000000000,8,0.02935647964477539
0,0x1b6,0x2097da0000000000,8,0.02937030792236328
0,0x2b3,0x0000000000000000,8,0.02938532829284668
0,0x1b7,0x0000000000000000,8,0.02939915657043457
0,0x2b4,0x0000000000000000,8,0.02941298484802246
0,0x1b8,0x0000000000000000,8,0.02942681312561035
0,0x1b9,0x0000000000000000,8,0.02944016456604004
0,0x19b,0xc7043d0000e40000,8,0.029454469680786133
0,0x19c,0x4020000000000b09,8,0.029466867446899414
0,0x19d,0x0010000100000000,8,0.029482126235961914
0,0x19e,0x1500000000320000,8,0.029495716094970703
0,0x3b1,0x07ef014000002000,8,0.029509305953979492
0,0x405,0xd210000000010000,8,0.029526710510253906
